-0.289, -0.023, -0.0085, 0.0155, 0.052, 0.015, 0.0285, -0.02, -0.0565, -0.097,  
-0.20181, -0.00639395, 0.00102132, 0.0186196, 0.0619219, 0.0180515, 0.046202, -0.00269242, -0.0173073, -0.0496382,  
-0.150895, 0.00240863, 0.00604779, 0.0200612, 0.0664756, 0.0195542, 0.054861, 0.0066601, 0.00354152, -0.0237268,  
-0.119873, 0.00708165, 0.00867318, 0.0206193, 0.0682044, 0.0202353, 0.0587623, 0.0117726, 0.0146493, -0.00926966,  
-0.0999503, 0.00953582, 0.00999033, 0.0206983, 0.0683989, 0.0204684, 0.0600987, 0.0145896, 0.0205095, -0.00100122,  
-0.086556, 0.0107306, 0.0105559, 0.0205025, 0.067711, 0.0204429, 0.0599745, 0.0160951, 0.0233912, 0.00374154,  
-0.0771786, 0.0111817, 0.0106737, 0.0201444, 0.0665002, 0.0202629, 0.0589915, 0.0168195, 0.0245176, 0.00639007,  
-0.0703538, 0.0111862, 0.0105219, 0.0196911, 0.0649824, 0.0199899, 0.0575041, 0.0170686, 0.0245944, 0.00776528,  
-0.0651891, 0.010925, 0.0102101, 0.0191854, 0.0632946, 0.0196624, 0.0557326, 0.0170273, 0.0240493, 0.00836156,  
-0.0611245, 0.0105114, 0.00980803, 0.0186549, 0.061527, 0.0193053, 0.0538186, 0.0168113, 0.0231495, 0.00848596,  
-0.0578019, 0.0100175, 0.00936036, 0.018118, 0.059739, 0.0189347, 0.0518536, 0.0164938, 0.0220638, 0.00833213,  
-0.0549902, 0.00948908, 0.00889574, 0.0175865, 0.0579695, 0.0185614, 0.0498965, 0.0161212, 0.0208985, 0.00802251,  
-0.0525394, 0.00895475, 0.00843216, 0.0170679, 0.056243, 0.018192, 0.0479839, 0.015723, 0.0197197, 0.00763394,  
-0.0503516, 0.0084319, 0.00798057, 0.0165667, 0.0545745, 0.0178306, 0.0461379, 0.0153175, 0.0185671, 0.00721388,  
-0.0483625, 0.00793054, 0.00754729, 0.0160854, 0.052972, 0.0174799, 0.0443705, 0.0149155, 0.0174633, 0.00679081,  
-0.0465296, 0.00745594, 0.00713559, 0.015625, 0.0514394, 0.017141, 0.0426873, 0.0145234, 0.0164199, 0.00638114,  
-0.0448244, 0.00701036, 0.00674684, 0.0151859, 0.0499773, 0.0168145, 0.0410897, 0.0141447, 0.0154418, 0.00599363,  
-0.0432274, 0.00659418, 0.00638116, 0.0147677, 0.0485846, 0.0165004, 0.0395763, 0.0137809, 0.0145297, 0.00563231,  
-0.0417248, 0.00620668, 0.00603797, 0.0143697, 0.0472591, 0.0161987, 0.0381442, 0.0134325, 0.0136816, 0.00529836,  
-0.0403064, 0.00584649, 0.00571628, 0.0139911, 0.0459977, 0.0159088, 0.0367897, 0.0130992, 0.0128943, 0.00499129,  
-0.0389644, 0.00551195, 0.00541485, 0.0136308, 0.0447973, 0.0156303, 0.0355085, 0.0127805, 0.012164, 0.00470972,  
-0.0376927, 0.00520126, 0.00513239, 0.013288, 0.0436543, 0.0153626, 0.0342963, 0.0124757, 0.0114864, 0.00445182,  
-0.0364862, 0.0049126, 0.0048676, 0.0129615, 0.0425655, 0.0151052, 0.0331489, 0.0121839, 0.0108575, 0.00421559,  
-0.0353403, 0.00464423, 0.00461918, 0.0126504, 0.0415276, 0.0148576, 0.0320619, 0.0119043, 0.0102733, 0.00399905,  
-0.0342511, 0.0043945, 0.00438595, 0.0123538, 0.0405373, 0.0146192, 0.0310314, 0.0116361, 0.00973004, 0.00380031,  
-0.0332151, 0.00416188, 0.00416676, 0.0120707, 0.0395918, 0.0143895, 0.0300538, 0.0113786, 0.00922431, 0.0036176,  
-0.0322289, 0.00394496, 0.00396057, 0.0118004, 0.0386881, 0.0141681, 0.0291254, 0.011131, 0.00875294, 0.00344933,  
-0.0312897, 0.00374245, 0.00376641, 0.0115421, 0.0378239, 0.0139545, 0.0282432, 0.0108927, 0.00831307, 0.00329407,  
-0.0303945, 0.00355318, 0.00358339, 0.011295, 0.0369965, 0.0137484, 0.0274039, 0.0106631, 0.00790209, 0.0031505,  
-0.0295407, 0.00337606, 0.0034107, 0.0110585, 0.0362037, 0.0135493, 0.0266049, 0.0104418, 0.00751761, 0.0030175,  
