-0.277344, -0.0185547, -0.00195312, 0.0185547, 0.0556641, 0.0117188, 0.03125, -0.0205078, -0.0390625, -0.09375,
-0.473256, -0.0212456, 0.00394567, 0.0401458, 0.121775, 0.0255006, 0.0791025, -0.0245311, -0.0438561, -0.143038,
-0.62124, -0.0155559, 0.0139433, 0.0630629, 0.192556, 0.0402964, 0.13498, -0.0195557, -0.0306325, -0.167825,
-0.739878, -0.00548603, 0.0260092, 0.0863962, 0.264935, 0.055542, 0.194319, -0.00962424, -0.0081055, -0.178903,
-0.83963, 0.00680147, 0.0390258, 0.109649, 0.337236, 0.0709276, 0.254645, 0.00305381, 0.0189963, -0.182167,
-0.926665, 0.0200844, 0.0523518, 0.132539, 0.408506, 0.0862751, 0.314558, 0.0172146, 0.0479973, -0.180978,
-1.00477, 0.0336511, 0.0656107, 0.154904, 0.478195, 0.10148, 0.373256, 0.0321103, 0.0773454, -0.177323,
-1.07633, 0.047085, 0.0785823, 0.176655, 0.545999, 0.116481, 0.430283, 0.0472913, 0.10614, -0.172395,
-1.14288, 0.0601468, 0.0911419, 0.197748, 0.611765, 0.131243, 0.485402, 0.0624872, 0.133876, -0.166908,
-1.20545, 0.0727067, 0.103225, 0.218169, 0.675439, 0.14575, 0.538512, 0.0775378, 0.160288, -0.16129,
-1.26472, 0.0847027, 0.114805, 0.237923, 0.737028, 0.159993, 0.589594, 0.0923518, 0.185263, -0.155782,
-1.32115, 0.0961142, 0.125877, 0.257025, 0.796578, 0.173974, 0.638684, 0.10688, 0.208778, -0.150517,
-1.37508, 0.106946, 0.136453, 0.275499, 0.854158, 0.187695, 0.685848, 0.1211, 0.230864, -0.145559,
-1.42676, 0.117216, 0.146549, 0.293371, 0.909849, 0.201164, 0.731168, 0.135006, 0.251582, -0.140931,
-1.47639, 0.126951, 0.156189, 0.31067, 0.963738, 0.214387, 0.774736, 0.148598, 0.271009, -0.136632,
-1.52411, 0.136181, 0.165397, 0.327424, 1.01591, 0.227374, 0.816644, 0.161884, 0.289228, -0.132648,
-1.57007, 0.144938, 0.174197, 0.343661, 1.06646, 0.240133, 0.856983, 0.174876, 0.306323, -0.12896,
-1.61436, 0.153251, 0.182613, 0.359409, 1.11546, 0.252672, 0.895842, 0.187583, 0.322374, -0.125543,
-1.65708, 0.16115, 0.190668, 0.374692, 1.163, 0.265, 0.933305, 0.200017, 0.337459, -0.122375,
-1.69834, 0.168662, 0.198384, 0.389536, 1.20915, 0.277124, 0.969451, 0.21219, 0.351649, -0.119432,
-1.7382, 0.175814, 0.205781, 0.403963, 1.25399, 0.289052, 1.00435, 0.224113, 0.36501, -0.116695,
-1.77674, 0.182628, 0.212878, 0.417995, 1.29757, 0.300791, 1.03808, 0.235794, 0.377603, -0.114144,
-1.81403, 0.189128, 0.219693, 0.431652, 1.33996, 0.312349, 1.0707, 0.247245, 0.389485, -0.111761,
-1.85014, 0.195332, 0.226242, 0.444953, 1.38122, 0.323732, 1.10227, 0.258473, 0.400706, -0.109531,
-1.88512, 0.20126, 0.232541, 0.457914, 1.4214, 0.334946, 1.13285, 0.269488, 0.411313, -0.10744,
-1.91903, 0.206928, 0.238602, 0.470554, 1.46056, 0.345996, 1.16249, 0.280295, 0.421349, -0.105475,
-1.95193, 0.212352, 0.24444, 0.482887, 1.49874, 0.356889, 1.19123, 0.290903, 0.430853, -0.103626,
-1.98387, 0.217547, 0.250067, 0.494927, 1.53598, 0.36763, 1.21912, 0.301319, 0.439861, -0.101883,
-2.01488, 0.222526, 0.255492, 0.506688, 1.57233, 0.378224, 1.24621, 0.311547, 0.448406, -0.100236,
-2.04502, 0.227302, 0.260728, 0.518183, 1.60782, 0.388676, 1.27253, 0.321595, 0.456518, -0.0986786,
-2.07432, 0.231885, 0.265783, 0.529423, 1.6425, 0.398989, 1.29811, 0.331468, 0.464225, -0.0972026,
-2.10283, 0.236286, 0.270667, 0.54042, 1.67639, 0.40917, 1.32301, 0.341171, 0.471552, -0.0958022,
-2.13057, 0.240515, 0.275387, 0.551183, 1.70953, 0.419221, 1.34723, 0.350708, 0.478523, -0.0944715,
-2.15759, 0.244581, 0.279953, 0.561724, 1.74195, 0.429147, 1.37082, 0.360085, 0.48516, -0.0932055,
-2.18391, 0.248493, 0.284371, 0.57205, 1.77368, 0.438951, 1.3938, 0.369306, 0.491482, -0.0919995,
-2.20956, 0.252258, 0.288647, 0.582171, 1.80474, 0.448638, 1.41621, 0.378374, 0.497509, -0.0908493,
-2.23458, 0.255884, 0.29279, 0.592094, 1.83516, 0.45821, 1.43805, 0.387295, 0.503257, -0.0897511,
-2.25899, 0.259377, 0.296803, 0.601828, 1.86497, 0.467671, 1.45937, 0.396072, 0.508742, -0.0887014,
-2.28281, 0.262744, 0.300694, 0.61138, 1.89417, 0.477024, 1.48017, 0.404709, 0.51398, -0.0876971,
-2.30607, 0.265991, 0.304467, 0.620756, 1.92281, 0.486271, 1.50048, 0.413208, 0.518984, -0.0867353,
-2.32879, 0.269123, 0.308127, 0.629964, 1.95089, 0.495417, 1.52032, 0.421574, 0.523766, -0.0858134,
-2.35099, 0.272147, 0.31168, 0.639009, 1.97844, 0.504464, 1.53971, 0.42981, 0.52834, -0.0849289,
-2.37269, 0.275066, 0.315129, 0.647897, 2.00547, 0.513414, 1.55866, 0.437919, 0.532715, -0.0840796,
-2.39392, 0.277886, 0.318479, 0.656634, 2.032, 0.52227, 1.5772, 0.445904, 0.536904, -0.0832635,
-2.41468, 0.28061, 0.321734, 0.665225, 2.05805, 0.531034, 1.59533, 0.453768, 0.540914, -0.0824787,
-2.435, 0.283243, 0.324897, 0.673675, 2.08364, 0.539709, 1.61308, 0.461514, 0.544755, -0.0817234,
-2.45488, 0.285789, 0.327972, 0.681989, 2.10877, 0.548297, 1.63045, 0.469144, 0.548437, -0.080996,
-2.47436, 0.288252, 0.330963, 0.690171, 2.13347, 0.556801, 1.64746, 0.476661, 0.551966, -0.080295,
-2.49344, 0.290635, 0.333872, 0.698226, 2.15774, 0.565221, 1.66412, 0.484067, 0.555351, -0.0796191,
-2.51213, 0.292941, 0.336702, 0.706157, 2.18159, 0.573561, 1.68044, 0.491366, 0.558599, -0.0789669,
-2.53045, 0.295173, 0.339457, 0.713969, 2.20505, 0.581823, 1.69644, 0.498559, 0.561716, -0.0783373,
-2.54841, 0.297335, 0.34214, 0.721665, 2.22812, 0.590007, 1.71213, 0.505649, 0.564708, -0.0777291,
-2.56603, 0.299429, 0.344751, 0.72925, 2.25082, 0.598117, 1.72751, 0.512638, 0.567582, -0.0771413,
-2.58331, 0.301458, 0.347295, 0.736725, 2.27315, 0.606153, 1.7426, 0.519527, 0.570342, -0.0765729,
-2.60026, 0.303424, 0.349774, 0.744095, 2.29512, 0.614118, 1.75741, 0.52632, 0.572995, -0.0760229,
