-0.277142, -0.0185681, -0.00195801, 0.0185541, 0.0556637, 0.0117188, 0.0312498, -0.0205074, -0.0390629, -0.0937499, 
-0.505037, -0.0275029, 0.000839687, 0.0389445, 0.117647, 0.0246853, 0.0725541, -0.0310177, -0.057346, -0.160515, 
-0.695415, -0.0294554, 0.00705316, 0.060553, 0.183865, 0.0385233, 0.120837, -0.0341796, -0.0606178, -0.207324, 
-0.857139, -0.0263944, 0.0156881, 0.082925, 0.252782, 0.052953, 0.173824, -0.0319661, -0.0531627, -0.239422, 
-0.996808, -0.0197663, 0.0260116, 0.105728, 0.323276, 0.0677688, 0.229855, -0.0258348, -0.038129, -0.260683, 
-1.11934, -0.0106326, 0.0374847, 0.128718, 0.394527, 0.0828205, 0.28771, -0.0168609, -0.0178287, -0.273966, 
-1.22843, 0.000224166, 0.0497083, 0.151719, 0.465932, 0.0979968, 0.346498, -0.00583957, 0.00603663, -0.281384, 
-1.32684, 0.012227, 0.0623878, 0.1746, 0.537052, 0.113215, 0.405564, 0.00663795, 0.0322124, -0.284508, 
-1.41668, 0.0249487, 0.0753048, 0.197267, 0.607566, 0.128416, 0.464427, 0.0201317, 0.0597725, -0.284509, 
-1.49954, 0.0380737, 0.0882975, 0.219652, 0.677239, 0.143552, 0.522737, 0.0343124, 0.0880334, -0.282262, 
-1.57666, 0.0513682, 0.101246, 0.241706, 0.745905, 0.158593, 0.580242, 0.048933, 0.116492, -0.278422, 
-1.64898, 0.0646612, 0.114063, 0.263395, 0.813447, 0.173514, 0.63676, 0.0638096, 0.144782, -0.27348, 
-1.71723, 0.0778276, 0.126686, 0.284696, 0.879786, 0.188297, 0.692166, 0.0788036, 0.172639, -0.2678, 
-1.78198, 0.0907768, 0.139069, 0.305597, 0.94487, 0.202931, 0.746375, 0.0938136, 0.199873, -0.261657, 
-1.84368, 0.103446, 0.15118, 0.326088, 1.00867, 0.217408, 0.799334, 0.108763, 0.226353, -0.255253, 
-1.90267, 0.115789, 0.163, 0.346168, 1.07118, 0.231722, 0.851013, 0.123598, 0.251991, -0.248736, 
-1.95925, 0.127779, 0.174514, 0.365836, 1.13239, 0.245871, 0.901401, 0.138276, 0.276733, -0.242216, 
-2.01363, 0.139397, 0.185716, 0.385097, 1.19231, 0.259852, 0.950498, 0.152769, 0.300547, -0.235772, 
-2.06601, 0.150633, 0.196602, 0.403956, 1.25096, 0.273665, 0.998316, 0.167058, 0.323422, -0.229459, 
-2.11652, 0.161486, 0.207174, 0.422421, 1.30835, 0.287313, 1.04487, 0.181129, 0.345357, -0.223315, 
-2.16531, 0.171955, 0.217433, 0.440498, 1.36452, 0.300796, 1.09019, 0.194973, 0.366363, -0.217367, 
-2.21247, 0.182045, 0.227385, 0.458197, 1.41948, 0.314117, 1.13429, 0.208587, 0.386456, -0.21163, 
-2.2581, 0.191763, 0.237035, 0.475526, 1.47327, 0.327277, 1.17721, 0.221966, 0.40566, -0.206114, 
-2.30228, 0.201118, 0.24639, 0.492495, 1.52591, 0.340279, 1.21898, 0.235113, 0.423999, -0.200821, 
-2.34508, 0.21012, 0.255458, 0.509115, 1.57743, 0.353127, 1.25963, 0.248028, 0.441501, -0.195752, 
-2.38656, 0.218778, 0.264245, 0.525393, 1.62786, 0.365822, 1.29918, 0.260713, 0.458195, -0.190904, 
-2.42677, 0.227104, 0.272761, 0.54134, 1.67723, 0.378369, 1.33768, 0.273172, 0.47411, -0.186272, 
-2.46578, 0.23511, 0.281012, 0.556965, 1.72557, 0.390769, 1.37515, 0.285408, 0.489276, -0.18185, 
-2.50362, 0.242805, 0.289006, 0.572276, 1.77291, 0.403026, 1.41163, 0.297427, 0.503722, -0.177631, 
-2.54034, 0.250201, 0.296752, 0.587283, 1.81927, 0.415142, 1.44714, 0.309232, 0.517477, -0.173607, 
-2.57599, 0.257309, 0.304258, 0.601995, 1.86468, 0.427122, 1.48171, 0.320827, 0.530569, -0.169771, 
-2.61059, 0.264139, 0.311529, 0.616419, 1.90916, 0.438966, 1.51538, 0.332218, 0.543025, -0.166113, 
-2.6442, 0.270701, 0.318575, 0.630564, 1.95275, 0.450679, 1.54817, 0.343409, 0.554873, -0.162628, 
-2.67684, 0.277006, 0.325402, 0.644439, 1.99547, 0.462263, 1.5801, 0.354404, 0.566137, -0.159307, 
-2.70854, 0.283063, 0.332016, 0.658051, 2.03733, 0.473721, 1.61121, 0.365207, 0.576842, -0.156142, 
-2.73935, 0.288882, 0.338424, 0.671406, 2.07837, 0.485055, 1.64153, 0.375824, 0.587012, -0.153126, 
-2.76928, 0.294471, 0.344634, 0.684513, 2.1186, 0.496268, 1.67106, 0.386259, 0.59667, -0.150252, 
-2.79837, 0.299838, 0.350651, 0.697378, 2.15806, 0.507361, 1.69985, 0.396515, 0.605837, -0.147514, 
-2.82665, 0.304993, 0.356481, 0.710008, 2.19675, 0.518338, 1.72791, 0.406597, 0.614535, -0.144905, 
-2.85413, 0.309943, 0.36213, 0.72241, 2.2347, 0.529201, 1.75526, 0.416508, 0.622782, -0.142418, 
-2.88086, 0.314695, 0.367604, 0.734591, 2.27193, 0.539951, 1.78193, 0.426253, 0.630599, -0.140048, 
-2.90685, 0.319258, 0.372909, 0.746556, 2.30846, 0.550593, 1.80793, 0.435834, 0.638004, -0.137789, 
-2.93212, 0.323638, 0.378049, 0.758311, 2.3443, 0.561127, 1.83329, 0.445257, 0.645014, -0.135636, 
-2.9567, 0.327841, 0.383029, 0.769862, 2.37948, 0.571555, 1.85803, 0.454523, 0.651646, -0.133583, 
